x_m,y_m,estimated_rssi_dbm
1.0401606425702812,0.028112449799196786,-47.528889636431224
1.0682730923694779,0.028112449799196786,-47.540217117253555
1.0963855421686746,0.028112449799196786,-47.54989084295998
1.1244979919678715,0.028112449799196786,-47.557829142731926
1.1526104417670682,0.028112449799196786,-47.563954454938084
1.180722891566265,0.028112449799196786,-47.56819404077147
1.2088353413654618,0.028112449799196786,-47.570480687912415
1.2369477911646587,0.028112449799196786,-47.570753393973455
1.2650602409638554,0.028112449799196786,-47.568958019218684
1.293172690763052,0.028112449799196786,-47.565047898022144
1.321285140562249,0.028112449799196786,-47.55898439875395
1.3493975903614457,0.028112449799196786,-47.550737422267275
1.3775100401606426,0.028112449799196786,-47.54028582990828
1.4056224899598393,0.028112449799196786,-47.527617792971085
1.4337349397590362,0.028112449799196786,-47.51273105675574
1.461847389558233,0.028112449799196786,-47.49563311382829
1.4899598393574296,0.028112449799196786,-47.4763412826899
1.5180722891566265,0.028112449799196786,-47.454882689795234
1.5461847389558232,0.028112449799196786,-47.43129415466417
1.5742971887550201,0.028112449799196786,-47.40562197965356
1.6024096385542168,0.028112449799196786,-47.37792164774257
1.6305220883534135,0.028112449799196786,-47.348257433378336
1.6586345381526104,0.028112449799196786,-47.316701932982774
1.686746987951807,0.028112449799196786,-47.283335523087466
1.714859437751004,0.028112449799196786,-47.24824575520706
1.7429718875502007,0.028112449799196786,-47.21152669745398
1.7710843373493976,0.028112449799196786,-47.17327823352049
1.7991967871485943,0.028112449799196786,-47.13360533000145
1.827309236947791,0.028112449799196786,-47.092617283103465
1.855421686746988,0.028112449799196786,-47.05042695559842
1.8835341365461846,0.028112449799196786,-47.007150014449685
1.9116465863453815,0.028112449799196786,-46.962904178895634
1.9397590361445782,0.028112449799196786,-46.91780848795251
1.9678714859437751,0.028112449799196786,-46.871982595329584
1.9959839357429718,0.028112449799196786,-46.825546098675765
2.0240963855421685,0.028112449799196786,-46.77861790893454
2.0522088353413652,0.028112449799196786,-46.731315664409706
2.0803212851405624,0.028112449799196786,-46.68375519297399
2.108433734939759,0.028112449799196786,-46.63605002471358
2.1365461847389557,0.028112449799196786,-46.58831095622338
2.1646586345381524,0.028112449799196786,-46.54064566676724
2.192771084337349,0.028112449799196786,-46.49315838561554
2.2208835341365463,0.028112449799196786,-46.44594960907592
2.248995983935743,0.028112449799196786,-46.39911586505202
2.2771084337349397,0.028112449799196786,-46.352749522399996
2.3052208835341363,0.028112449799196786,-46.306938641903486
2.3333333333333335,0.028112449799196786,-46.26176686535017
2.36144578313253,0.028112449799196786,-46.21731333896022
2.389558232931727,0.028112449799196786,-46.17365266728107
2.4176706827309236,0.028112449799196786,-46.130854893614575
2.4457831325301203,0.028112449799196786,-46.088985503070674
2.4738955823293174,0.028112449799196786,-46.048105444437276
2.502008032128514,0.028112449799196786,-46.008271167207546
2.5301204819277108,0.028112449799196786,-45.96953467030449
2.5582329317269075,0.028112449799196786,-45.9319435592789
2.586345381526104,0.028112449799196786,-45.89554110902197
2.6144578313253013,0.028112449799196786,-45.86036632932314
2.642570281124498,0.028112449799196786,-45.82645403090645
2.6706827309236947,0.028112449799196786,-45.79383488989485
2.6987951807228914,0.028112449799196786,-45.76253550897305
2.726907630522088,0.028112449799196786,-45.73257847384383
2.755020080321285,0.028112449799196786,-45.703982403899154
2.783132530120482,0.028112449799196786,-45.67676199635039
2.8112449799196786,0.028112449799196786,-45.6509280633834
2.8393574297188753,0.028112449799196786,-45.6264875622211
2.8674698795180724,0.028112449799196786,-45.6034436182894
2.895582329317269,0.028112449799196786,-45.58179554198706
2.923694779116466,0.028112449799196786,-45.561538839863495
2.9518072289156625,0.028112449799196786,-45.542665221298876
2.979919678714859,0.028112449799196786,-45.52516260206675
3.0080321285140563,0.028112449799196786,-45.50901510643357
3.036144578313253,0.028112449799196786,-45.49420306970915
3.0642570281124497,0.028112449799196786,-45.48070304340866
3.0923694779116464,0.028112449799196786,-45.46848780541153
3.120481927710843,0.028112449799196786,-45.457526377703566
3.1485943775100402,0.028112449799196786,-45.44778405446063
3.176706827309237,0.028112449799196786,-45.43922244336797
3.2048192771084336,0.028112449799196786,-45.43179952316304
3.2329317269076303,0.028112449799196786,-45.42546972043336
3.261044176706827,0.028112449799196786,-45.420184008687784
3.289156626506024,0.028112449799196786,-45.41589003264198
3.317269076305221,0.028112449799196786,-45.41253226050776
3.3453815261044175,0.028112449799196786,-45.41005216684791
3.373493975903614,0.028112449799196786,-45.408388448242945
3.4016064257028114,0.028112449799196786,-45.40747727361563
3.429718875502008,0.028112449799196786,-45.40725257056379
3.4578313253012047,0.028112449799196786,-45.40764634847116
3.4859437751004014,0.028112449799196786,-45.40858905849457
3.514056224899598,0.028112449799196786,-45.410009989777336
3.5421686746987953,0.028112449799196786,-45.411837700422616
3.570281124497992,0.028112449799196786,-45.41400048088776
3.5983935742971886,0.028112449799196786,-45.4164268465574
3.6265060240963853,0.028112449799196786,-45.419046055335336
3.654618473895582,0.028112449799196786,-45.421788645193104
3.682730923694779,0.028112449799196786,-45.424586985754125
3.710843373493976,0.028112449799196786,-45.42737583720739
3.7389558232931726,0.028112449799196786,-45.43009290916411
3.7670682730923692,0.028112449799196786,-45.43267941152711
3.795180722891566,0.028112449799196786,-45.43508058906106
3.823293172690763,0.028112449799196786,-45.43724623116028
3.8514056224899598,0.028112449799196786,-45.43913114832521
3.8795180722891565,0.028112449799196786,-45.44069560709472
3.907630522088353,0.028112449799196786,-45.44190571564145
3.9357429718875503,0.028112449799196786,-45.442733752920496
3.963855421686747,0.028112449799196786,-45.44315843515294
3.9919678714859437,0.028112449799196786,-45.44316511450685
4.020080321285141,0.028112449799196786,-45.44274590607725
4.048192771084337,0.028112449799196786,-45.441899740630575
4.076305220883534,0.028112449799196786,-45.4406323420223
4.1044176706827304,0.028112449799196786,-45.43895612967758
4.132530120481928,0.028112449799196786,-45.436890047993046
4.160642570281125,0.028112449799196786,-45.434459325929744
4.188755020080321,0.028112449799196786,-45.43169517137602
4.216867469879518,0.028112449799196786,-45.42863440602703
4.244979919678714,0.028112449799196786,-45.42531904752242
4.2730923694779115,0.028112449799196786,-45.42179584637692
4.301204819277109,0.028112449799196786,-45.418115785817
4.329317269076305,0.028112449799196786,-45.414333552989945
4.357429718875502,0.028112449799196786,-45.41050699014035
4.385542168674698,0.028112449799196786,-45.40669653426367
4.413654618473895,0.028112449799196786,-45.40296465346104
4.4417670682730925,0.028112449799196786,-45.39937528775661
4.469879518072289,0.028112449799196786,-45.39599330152681
4.497991967871486,0.028112449799196786,-45.39288395395458
4.526104417670682,0.028112449799196786,-45.3901123931
4.554216867469879,0.028112449799196786,-45.38774317829204
4.582329317269076,0.028112449799196786,-45.38583983463689
4.610441767068273,0.028112449799196786,-45.384464442522244
4.63855421686747,0.028112449799196786,-45.383677264107604
4.666666666666667,0.028112449799196786,-45.383536407944526
4.694779116465863,0.028112449799196786,-45.38409753208532
4.72289156626506,0.028112449799196786,-45.385413585328756
4.751004016064257,0.028112449799196786,-45.38753458562497
4.779116465863454,0.028112449799196786,-45.390507434121524
4.807228915662651,0.028112449799196786,-45.39437576288764
4.835341365461847,0.028112449799196786,-45.39917981399359
4.863453815261044,0.028112449799196786,-45.40495634735319
4.8915662650602405,0.028112449799196786,-45.4117385745464
4.919678714859438,0.028112449799196786,-45.41955611572565
4.947791164658635,0.028112449799196786,-45.428434976663254
4.975903614457831,0.028112449799196786,-45.43839754300937
5.004016064257028,0.028112449799196786,-45.44946258889731
5.032128514056224,0.028112449799196786,-45.46164529714149
5.0602409638554215,0.028112449799196786,-45.47495728842046
5.088353413654619,0.028112449799196786,-45.48940665701447
5.116465863453815,0.028112449799196786,-45.50499801086779
5.144578313253012,0.028112449799196786,-45.52173251396528
5.172690763052208,0.028112449799196786,-45.53960792924694
5.2008032128514055,0.028112449799196786,-45.55861866052805
5.228915662650603,0.028112449799196786,-45.57875579214343
5.257028112449799,0.028112449799196786,-45.60000712529082
5.285140562248996,0.028112449799196786,-45.62235721030671
5.313253012048192,0.028112449799196786,-45.645787374368716
5.341365461847389,0.028112449799196786,-45.67027574437841
5.3694779116465865,0.028112449799196786,-45.695797265038436
5.397590361445783,0.028112449799196786,-45.722323712396154
5.42570281124498,0.028112449799196786,-45.74982370338128
5.453815261044176,0.028112449799196786,-45.77826270211809
5.481927710843373,0.028112449799196786,-45.80760302403988
5.51004016064257,0.028112449799196786,-45.837803839075605
5.538152610441767,0.028112449799196786,-45.868821175411796
5.566265060240964,0.028112449799196786,-45.900607925554816
5.59437751004016,0.028112449799196786,-45.93311385662799
5.622489959839357,0.028112449799196786,-45.966285627027574
5.650602409638554,0.028112449799196786,-46.00006681173067
5.678714859437751,0.028112449799196786,-46.03439793868825
5.706827309236948,0.028112449799196786,-46.069216538844174
5.734939759036145,0.028112449799196786,-46.1044572123897
5.763052208835341,0.028112449799196786,-46.14005171388432
5.791164658634538,0.028112449799196786,-46.17592905884491
5.8192771084337345,0.028112449799196786,-46.21201565431463
5.847389558232932,0.028112449799196786,-46.248235455769645
5.875502008032129,0.028112449799196786,-46.2845101524964
5.903614457831325,0.028112449799196786,-46.320759383272524
5.931726907630522,0.028112449799196786,-46.3569009838066
5.959839357429718,0.028112449799196786,-46.392851266938116
5.9879518072289155,0.028112449799196786,-46.428525336063935
6.016064257028113,0.028112449799196786,-46.4638374316559
6.044176706827309,0.028112449799196786,-46.498701310061506
6.072289156626506,0.028112449799196786,-46.53303065305741
6.100401606425702,0.028112449799196786,-46.566739505859125
6.128514056224899,0.028112449799196786,-46.59974274050218
6.156626506024097,0.028112449799196786,-46.6319565407179
6.184738955823293,0.028112449799196786,-46.66329890365464
6.21285140562249,0.028112449799196786,-46.6936901530659
6.240963855421686,0.028112449799196786,-46.72305345792825
6.269076305220883,0.028112449799196786,-46.751315349888394
6.2971887550200805,0.028112449799196786,-46.77840623249543
6.325301204819277,0.028112449799196786,-46.80426087487503
6.353413654618474,0.028112449799196786,-46.828818882364125
6.38152610441767,0.028112449799196786,-46.85202513666539
6.409638554216867,0.028112449799196786,-46.873830198306266
6.437751004016064,0.028112449799196786,-46.894190664603045
6.465863453815261,0.028112449799196786,-46.91306947693172
6.493975903614458,0.028112449799196786,-46.930436171880636
6.522088353413654,0.028112449799196786,-46.94626707179162
6.550200803212851,0.028112449799196786,-46.960545411257506
6.578313253012048,0.028112449799196786,-46.973261397306345
6.6064257028112445,0.028112449799196786,-46.98441220223402
6.634538152610442,0.028112449799196786,-46.99400188930546
6.662650602409638,0.028112449799196786,-47.002041272796866
6.690763052208835,0.028112449799196786,-47.00854771505636
6.718875502008032,0.028112449799196786,-47.01354486438358
6.746987951807228,0.028112449799196786,-47.017062338538814
6.775100401606426,0.028112449799196786,-47.01913535956024
6.803212851405623,0.028112449799196786,-47.019804346275585
6.831325301204819,0.028112449799196786,-47.019114471424885
6.859437751004016,0.028112449799196786,-47.01711519065886
6.887550200803212,0.028112449799196786,-47.01385975084111
6.9156626506024095,0.028112449799196786,-47.00940468506717
6.943775100401607,0.028112449799196786,-47.003809301633886
6.971887550200803,0.028112449799196786,-46.99713517386091
7.0,0.028112449799196786,-46.989445637207375
0.0,0.05622489959839357,-46.68124742241135
0.028112449799196786,0.05622489959839357,-46.70351089005471
0.05622489959839357,0.05622489959839357,-46.726238952754876
0.08433734939759036,0.05622489959839357,-46.74942332186
0.11244979919678715,0.05622489959839357,-46.77305390084543
0.14056224899598393,0.05622489959839357,-46.797118650503954
0.1686746987951807,0.05622489959839357,-46.82160344994057
0.19678714859437751,0.05622489959839357,-46.846491953971
0.2248995983935743,0.05622489959839357,-46.87176544766016
0.25301204819277107,0.05622489959839357,-46.897402698888456
0.28112449799196787,0.05622489959839357,-46.92337980999896
0.3092369477911647,0.05622489959839357,-46.94967006975707
0.3373493975903614,0.05622489959839357,-46.97624380704594
0.3654618473895582,0.05622489959839357,-47.00306824792304
0.39357429718875503,0.05622489959839357,-47.03010737787573
0.4216867469879518,0.05622489959839357,-47.05732181133205
0.4497991967871486,0.05622489959839357,-47.084668670705504
0.4779116465863454,0.05622489959839357,-47.11210147747376
0.5060240963855421,0.05622489959839357,-47.13957005800777
0.5341365461847389,0.05622489959839357,-47.16702046707126
0.5622489959839357,0.05622489959839357,-47.19439493209679
0.5903614457831325,0.05622489959839357,-47.22163182150393
0.6184738955823293,0.05622489959839357,-47.24866564044878
0.646586345381526,0.05622489959839357,-47.275427057474744
0.6746987951807228,0.05622489959839357,-47.3018429655586
0.7028112449799196,0.05622489959839357,-47.327836581006494
0.7309236947791165,0.05622489959839357,-47.35332758353866
0.7590361445783133,0.05622489959839357,-47.378232300700134
0.7871485943775101,0.05622489959839357,-47.40246393943802
0.8152610441767068,0.05622489959839357,-47.42593286728521
0.8433734939759036,0.05622489959839357,-47.448546945081404
0.8714859437751004,0.05622489959839357,-47.47021191253671
0.8995983935742972,0.05622489959839357,-47.49083182720669
0.927710843373494,0.05622489959839357,-47.51030955659762
0.9558232931726908,0.05622489959839357,-47.528547322166894
0.9839357429718876,0.05622489959839357,-47.545447292938846
1.0120481927710843,0.05622489959839357,-47.56091222533623
1.0401606425702812,0.05622489959839357,-47.574846144655154
1.0682730923694779,0.05622489959839357,-47.58715506241452
1.0963855421686746,0.05622489959839357,-47.597747722621904
1.1244979919678715,0.05622489959839357,-47.60653636885198
1.1526104417670682,0.05622489959839357,-47.61343752297085
1.180722891566265,0.05622489959839357,-47.61837276540078
1.2088353413654618,0.05622489959839357,-47.621269506045
1.2369477911646587,0.05622489959839357,-47.62206173442095
1.2650602409638554,0.05622489959839357,-47.62069073721869
1.293172690763052,0.05622489959839357,-47.61710577143465
1.321285140562249,0.05622489959839357,-47.61126468145863
1.3493975903614457,0.05622489959839357,-47.60313444901643
1.3775100401606426,0.05622489959839357,-47.59269166570353
1.4056224899598393,0.05622489959839357,-47.57992291896871
1.4337349397590362,0.05622489959839357,-47.564825083803825
1.461847389558233,0.05622489959839357,-47.54740551403204
1.4899598393574296,0.05622489959839357,-47.527682128917725
1.5180722891566265,0.05622489959839357,-47.5056833927951
1.5461847389558232,0.05622489959839357,-47.48144818746999
1.5742971887550201,0.05622489959839357,-47.455025579226294
1.6024096385542168,0.05622489959839357,-47.42647448429991
1.6305220883534135,0.05622489959839357,-47.39586323860653
1.6586345381526104,0.05622489959839357,-47.363269079265734
1.686746987951807,0.05622489959839357,-47.328777547001
1.714859437751004,0.05622489959839357,-47.29248181977042
1.7429718875502007,0.05622489959839357,-47.25448198896602
1.7710843373493976,0.05622489959839357,-47.21488429019
1.7991967871485943,0.05622489959839357,-47.17380030096664
1.827309236947791,0.05622489959839357,-47.131346117784865
1.855421686746988,0.05622489959839357,-47.08764152460342
1.8835341365461846,0.05622489959839357,-47.042809164414564
1.9116465863453815,0.05622489959839357,-46.996973724686555
1.9397590361445782,0.05622489959839357,-46.95026114652862
1.9678714859437751,0.05622489959839357,-46.90279786628995
1.9959839357429718,0.05622489959839357,-46.854710097058046
2.0240963855421685,0.05622489959839357,-46.80612315620871
2.0522088353413652,0.05622489959839357,-46.7571608438217
2.0803212851405624,0.05622489959839357,-46.70794487544896
